1496918440065;EDGE;183;23;63.413997050374746;10.40824418887496;75.80000305175781;154.8468;3.53;3.0;21;20
1496918441072;EDGE;166;23;63.41397232376039;10.408266065642238;75.0;152.72644;2.59;3.0;21;20
1496918442079;EDGE;179;23;63.41395241674036;10.408285846933722;76.30000305175781;143.94836;2.3999999;3.0;21;19
1496918443086;EDGE;174;23;63.41393431182951;10.408319877460599;76.19999694824219;131.8689;3.0;3.0;22;21
1496918444094;EDGE;168;23;63.41391880530864;10.408381400629878;75.4000015258789;118.932495;3.97;3.5;22;18
1496918445101;EDGE;181;23;63.41390916611999;10.408468656241894;75.5999984741211;97.50366;4.88;3.5;22;20
1496918446107;EDGE;172;23;63.413911974057555;10.40858130902052;77.30000305175781;84.97925;5.68;3.5;22;21
1496918447115;EDGE;184;23;63.41391993686557;10.408707289025187;76.0999984741211;80.25513;6.22;3.5;22;21
1496918448122;EDGE;178;23;63.41393066570163;10.40883595123887;75.0;78.31604;6.89;3.5;22;20
1496918449125;EDGE;181;23;63.41394441202283;10.408964697271585;73.19999694824219;76.53076;7.2999997;3.5;22;20
1496918450129;EDGE;169;23;63.413964067585766;10.409112805500627;72.5999984741211;74.30603;7.72;3.5;22;20
1496918451132;EDGE;168;23;63.413984100334346;10.409260410815477;71.4000015258789;71.81213;7.74;3.5;22;21
1496918452136;EDGE;184;23;63.41401519719511;10.409403908997774;71.69999694824219;64.989624;7.81;3.5;22;21
1496918453140;EDGE;158;21;63.414060794748366;10.4095424618572;72.4000015258789;56.30493;7.87;3.5;22;22
1496918454144;EDGE;174;21;63.414114941842854;10.409663496538997;73.69999694824219;46.801758;7.8599997;3.5;22;20
1496918455148;EDGE;177;21;63.414174620993435;10.409757709130645;74.5999984741211;39.336548;7.7799997;3.5;22;21
1496918456155;EDGE;171;21;63.41423698235303;10.409838510677218;74.5;32.27234;7.7799997;3.5;23;20
1496918457158;EDGE;184;21;63.41430785134435;10.409922832623124;74.5999984741211;25.125732;7.96;3.0;23;22
1496918458165;EDGE;275;21;63.4143759123981;10.409981673583388;75.0999984741211;19.083252;7.71;3.0;23;21
1496918459171;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918460177;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918461180;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918462183;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918463186;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918464190;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918465197;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918466205;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918467212;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918467864;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918468870;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918469879;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918470886;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918472641;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918473650;HSPA+;null;11;63.407272710464895;10.432870388031006;117.30000305175781;105.89722;17.22;4.5;20;17
1496918474655;HSPA+;42;26;63.415274997241795;10.408669402822852;81.30000305175781;302.35474;8.58;2.5;23;19
1496918475660;HSPA+;59;26;63.415312631987035;10.408517606556416;81.4000015258789;301.54175;8.37;3.0;23;21
1496918476668;HSPA+;45;26;63.415351901203394;10.408375198021531;82.0;304.21692;8.04;3.0;23;15
1496918477679;HSPA+;42;24;63.41538987122476;10.408247793093324;82.4000015258789;304.73877;7.49;3.0;23;17
1496918478685;HSPA+;40;23;63.415431529283524;10.408141678199172;82.69999694824219;306.93054;6.85;3.0;24;20
1496918479689;HSPA+;56;23;63.415447790175676;10.407984601333737;84.30000305175781;306.33728;6.31;3.0;23;19
1496918480695;HSPA+;54;23;63.41548429336399;10.407877480611205;85.0999984741211;314.30786;5.8599997;2.5;23;21
1496918481702;HSPA+;41;23;63.41550399083644;10.407774383202195;85.19999694824219;315.3955;5.66;3.0;23;21
1496918482710;HSPA+;39;23;63.415531567297876;10.40766566991806;85.5;321.44897;5.56;3.0;23;18
1496918483716;HSPA+;41;21;63.41555922757834;10.407582521438599;86.30000305175781;327.89795;4.89;3.0;24;17
1496918484722;HSPA+;69;21;63.415596736595035;10.407540947198868;85.9000015258789;338.97766;4.4;3.5;24;18
1496918485729;HSPA+;42;21;63.41563059948385;10.407513622194529;86.4000015258789;344.69604;4.22;3.5;24;18
1496918486736;HSPA+;53;21;63.415669784881175;10.407515550032258;86.5999984741211;358.19824;3.9299998;4.0;24;17
1496918487743;HSPA+;42;21;63.41570905409753;10.407533571124077;87.0;4.658203;4.2;4.0;24;17
1496918488750;HSPA+;43;23;63.41576550621539;10.407553520053625;87.4000015258789;6.5533447;5.06;3.5;24;18
1496918489757;HSPA+;58;24;63.41583461500704;10.407573636621237;87.69999694824219;7.1520996;5.95;4.0;23;17
