1496920835275;HSUPA;11317;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920836283;HSUPA;10312;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920837290;HSUPA;9308;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920838297;HSUPA;8302;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920839303;HSUPA;7297;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920840313;HSUPA;6288;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920841322;HSUPA;5279;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920842329;HSUPA;4273;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920843335;HSUPA;3268;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920844849;HSUPA;1755;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920845856;HSUPA;748;15;63.344490746967494;10.515852989628911;202.3000030517578;342.77893;14.46;2.5;21;14
1496920846863;HSPA+;42;15;63.34462414495647;10.515773193910718;201.60000610351563;344.38843;14.839999;2.5;21;14
1496920847871;HSPA+;42;15;63.34475406445563;10.515698259696364;200.5;344.37744;15.29;2.5;21;15
1496920848879;HSPA+;59;15;63.344895634800196;10.515626426786184;199.60000610351563;344.60266;15.679999;2.5;21;15
1496920849886;HSUPA;11448;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920850893;HSUPA;10442;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920851901;HSUPA;9435;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920852909;HSUPA;8428;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920853916;HSUPA;7421;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920854924;HSUPA;6413;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920855931;HSUPA;5407;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920856939;HSUPA;4399;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920857946;HSUPA;3394;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920859370;HSUPA;1971;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920860378;HSUPA;964;10;63.346279822289944;10.514062698930502;194.0;330.5127;14.2;2.5;21;20
1496920861384;HSPA+;36;10;63.34638941567391;10.513932527974248;193.89999389648438;331.02356;13.78;2.0;21;19
1496920862388;HSPA+;43;10;63.346494901925325;10.513799088075757;194.10000610351563;329.84253;13.57;2.5;21;20
1496920863396;HSPA+;47;10;63.34659745451063;10.513653745874763;194.0;326.78284;13.5199995;2.5;21;20
1496920864403;HSUPA;9008;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920865410;HSUPA;8003;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920866418;HSUPA;6996;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920867425;HSUPA;5990;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920868433;HSUPA;4984;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920869444;HSUPA;3974;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920870453;HSUPA;2966;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920871461;HSUPA;1959;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920871590;HSUPA;1831;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920872597;HSUPA;826;11;63.34727458655834;10.511164236813784;196.39999389648438;287.64954;14.839999;1.5;22;18
1496920873605;HSPA+;40;11;63.347306018695235;10.510873468592763;197.5;286.073;14.549999;1.5;22;18
1496920874612;HSPA+;42;11;63.3473339304328;10.510601811110973;198.0;284.41956;14.23;2.0;22;19
1496920875621;HSPA+;41;11;63.34735815413296;10.510326214134693;198.39999389648438;282.26074;13.87;2.0;22;19
1496920876629;HSUPA;10099;16;63.347334768623114;10.507518528029323;200.39999389648438;266.1328;14.62;1.5;21;17
1496920877637;HSUPA;9092;16;63.347334768623114;10.507518528029323;200.39999389648438;266.1328;14.62;1.5;21;17
