1496922042451;HSUPA;237;15;63.407381381839514;10.432544248178601;140.8000030517578;285.0952;19.76;3.5;19;12
1496922043459;HSUPA;220;15;63.40742844622582;10.432162368670106;139.5;285.93567;19.859999;3.0;18;13
1496922044465;HSUPA;223;17;63.407481838949025;10.43177847750485;137.39999389648438;287.02332;20.0;3.0;18;13
1496922045473;HSUPA;225;17;63.407533429563046;10.431372877210379;135.5;287.1881;20.17;2.5;18;13
1496922046480;HSUPA;208;17;63.40758648701012;10.430984627455473;133.5;286.96838;19.939999;2.5;18;13
1496922047487;HSUPA;221;16;63.40764323249459;10.430616326630116;131.39999389648438;287.06726;19.39;2.5;18;13
1496922048495;HSUPA;223;15;63.40770425274968;10.430252803489566;129.10000610351563;286.98486;18.97;2.0;18;13
1496922049503;HSUPA;226;17;63.40775890275836;10.4298953153193;128.1999969482422;287.01233;19.029999;2.0;18;13
1496922050511;HSUPA;207;15;63.407809529453516;10.429534139111638;127.0;286.96838;19.119999;2.0;18;13
1496922051518;HSUPA;221;15;63.407857599668205;10.4291648324579;125.9000015258789;286.25977;19.18;2.0;17;14
1496922052525;HSUPA;218;14;63.40789598878473;10.428786305710673;124.80000305175781;284.49097;19.1;2.5;16;14
1496922053533;HSUPA;240;15;63.40793412644416;10.428419345989823;123.19999694824219;282.98035;18.88;2.0;16;13
1496922054540;HSUPA;213;18;63.40796689968556;10.428062612190843;121.80000305175781;280.86;18.66;2.5;16;13
1496922055548;HSUPA;186;19;63.40799887664616;10.427705962210894;120.9000015258789;278.95935;18.38;2.5;16;13
1496922056555;HSUPA;188;17;63.40801966376603;10.427345456555486;119.4000015258789;277.05322;18.42;2.0;16;13
1496922057564;HSUPA;199;17;63.408035757020116;10.426969612017274;117.5999984741211;275.09216;18.609999;2.0;17;16
1496922058571;HSUPA;222;17;63.408048916608095;10.426593767479062;115.80000305175781;272.5818;18.71;2.0;17;16
1496922059578;HSUPA;215;18;63.40805264655501;10.42621742002666;114.4000015258789;270.53284;18.75;2.0;17;15
1496922060585;HSUPA;198;18;63.40804472565651;10.42584652081132;113.5;268.7091;18.74;2.0;17;15
1496922061592;HSUPA;201;18;63.40803672093898;10.42547126300633;112.80000305175781;267.04468;18.63;2.0;17;15
1496922062599;HSUPA;204;18;63.40801903512329;10.42510723695159;110.80000305175781;265.21545;18.16;2.0;17;14
1496922063607;HSUPA;207;18;63.40799837373197;10.424755532294512;109.9000015258789;263.4192;17.42;2.0;17;15
1496922064615;HSUPA;228;19;63.40797846671194;10.424417741596699;109.5;261.12305;16.869999;2.0;17;15
1496922065623;HSUPA;190;19;63.407950387336314;10.424089590087533;109.0999984741211;258.32153;16.32;2.0;17;14
1496922066627;HSUPA;206;19;63.40791279450059;10.423781722784042;108.69999694824219;254.8169;15.65;2.5;17;13
1496922067633;HSUPA;220;20;63.40787059161812;10.423493217676878;108.4000015258789;251.5155;14.63;3.0;17;14
1496922068638;HSUPA;205;19;63.40782558079809;10.423231031745672;107.9000015258789;249.0216;13.07;3.0;17;14
1496922069645;HSUPA;238;21;63.40778341982514;10.423013688996434;107.5999984741211;248.67554;11.38;3.0;17;14
1496922070652;HSUPA;221;23;63.40774544980377;10.422835908830166;107.5999984741211;247.86255;9.51;3.5;17;13
1496922071658;HSUPA;195;24;63.40771519113332;10.42269391939044;108.30000305175781;247.13196;7.7;3.0;17;16
1496922072661;HSUPA;192;24;63.40769507456571;10.42259476147592;108.69999694824219;247.61536;6.14;3.0;17;16
